Source,SDSM Time (ms),Detection Time (ms),Object ID,Expected Latitude,Expected Longitude,SDSM Latitude,SDSM Longitude,Expected East (m),Expected North (m),Error East (m),Error North (m),Position Error (m),Speed (m/s),Expected Heading (deg),SDSM Heading (deg),Heading Error (deg)
kafka,1789494933262,1789494933242,8184,38.954930755,-77.148445557,38.954930063,-77.148444646,0.584,-10.685,0.079,-0.0768,0.1102,0.725,128.0,128.0,-0.0
kafka,1789494933362,1789494933342,8184,38.954928048,-77.148445365,38.954927361,-77.148444646,0.601,-10.985,0.0623,-0.0763,0.0985,1.188,169.0,169.0,-0.0
kafka,1789494933462,1789494933441,8184,38.954924473,-77.14844511,38.954923758,-77.148444646,0.623,-11.382,0.0403,-0.0794,0.089,1.83,175.0,175.0,-0.0
kafka,1789494933562,1789494933542,8184,38.954923713,-77.148445432,38.954922857,-77.148444646,0.595,-11.466,0.0682,-0.0951,0.117,1.865,176.0,176.0,-0.0
kafka,1789494933662,1789494933642,8184,38.954923713,-77.148445432,38.954922857,-77.148444646,0.595,-11.466,0.0682,-0.0951,0.117,1.865,177.0,177.0,0.0
kafka,1789494933762,1789494933740,8184,38.954923695,-77.148445807,38.954922857,-77.148444646,0.563,-11.468,0.1007,-0.0931,0.1371,1.64,176.0,176.0,-0.0
kafka,1789494933862,1789494933841,8184,38.954922926,-77.148446135,38.954922857,-77.148445799,0.534,-11.554,0.0291,-0.0076,0.0301,1.218,176.0,176.0,-0.0
kafka,1789494933962,1789494933941,8184,38.954921375,-77.148446423,38.954921056,-77.148445799,0.509,-11.726,0.0541,-0.0355,0.0647,0.771,174.0,174.0,-0.0
kafka,1789494934062,1789494934041,8184,38.954918207,-77.148445844,38.954917452,-77.148444646,0.56,-12.078,0.1039,-0.0838,0.1335,1.304,174.0,174.0,-0.0
kafka,1789494934165,1789494934143,8184,38.954916531,-77.14844614,38.954915651,-77.148445799,0.534,-12.264,0.0295,-0.0977,0.1021,1.679,198.0,198.0,0.0
kafka,1789494934265,1789494934242,8184,38.954916531,-77.14844614,38.954915651,-77.148445799,0.534,-12.264,0.0295,-0.0977,0.1021,1.614,188.0,187.9875,-0.0125
kafka,1789494934365,1789494934343,8184,38.954916531,-77.14844614,38.954915651,-77.148445799,0.534,-12.264,0.0295,-0.0977,0.1021,1.434,185.0,185.0,0.0
kafka,1789494934465,1789494934443,8184,38.95491655,-77.148445742,38.954915651,-77.148444646,0.568,-12.262,0.095,-0.0998,0.1378,1.155,185.0,185.0,0.0
kafka,1789494934565,1789494934544,8184,38.954914848,-77.148445637,38.95491475,-77.148444646,0.578,-12.45,0.0859,-0.0109,0.0866,0.823,186.0,185.9875,-0.0125
kafka,1789494934665,1789494934641,8184,38.954912207,-77.148445474,38.954912048,-77.148444646,0.592,-12.744,0.0718,-0.0177,0.074,1.034,189.0,189.0,0.0
kafka,1789494934765,1789494934741,8184,38.954909454,-77.148445305,38.954909345,-77.148444646,0.606,-13.049,0.0571,-0.0121,0.0584,1.646,209.0,208.9875,-0.0125
kafka,1789494934865,1789494934842,8184,38.954909454,-77.148445305,38.954909345,-77.148444646,0.606,-13.049,0.0571,-0.0121,0.0584,1.646,160.0,160.0,-0.0
kafka,1789494934965,1789494934941,8184,38.954907533,-77.148445613,38.954906643,-77.148444646,0.58,-13.263,0.0839,-0.0988,0.1296,2.007,173.0,173.0,0.0
kafka,1789494935065,1789494935042,8184,38.954907533,-77.148445613,38.954906643,-77.148444646,0.58,-13.263,0.0839,-0.0988,0.1296,1.629,175.0,175.0,-0.0
kafka,1789494935165,1789494935143,8184,38.954907512,-77.148446039,38.954906643,-77.148445799,0.543,-13.265,0.0208,-0.0965,0.0987,1.116,176.0,176.0,-0.0
kafka,1789494935265,1789494935244,8184,38.954906541,-77.148445985,38.954905742,-77.148445799,0.547,-13.373,0.0161,-0.0887,0.0901,0.72,175.0,175.0,-0.0
kafka,1789494935371,1789494935344,8184,38.95490352,-77.148446258,38.95490304,-77.148445799,0.524,-13.708,0.0397,-0.0533,0.0665,1.392,171.0,171.0,-0.0
kafka,1789494935492,1789494935445,8184,38.95490249,-77.148446204,38.954902139,-77.148445799,0.528,-13.822,0.0351,-0.039,0.0524,1.191,227.0,227.0,0.0
kafka,1789494935592,1789494935544,8184,38.954902469,-77.148446646,38.954902139,-77.148445799,0.49,-13.825,0.0734,-0.0366,0.082,1.268,188.0,187.9875,-0.0125
kafka,1789494935692,1789494935642,8184,38.954901424,-77.148446594,38.954901238,-77.148445799,0.495,-13.941,0.0689,-0.0206,0.0719,1.426,187.0,186.9875,-0.0125
kafka,1789494935792,1789494935741,8184,38.954901402,-77.148447039,38.954901238,-77.148446953,0.456,-13.943,0.0075,-0.0182,0.0197,1.288,189.0,189.0,0.0
kafka,1789494935892,1789494935843,8184,38.954901402,-77.148447039,38.954901238,-77.148446953,0.456,-13.943,0.0075,-0.0182,0.0197,0.615,187.0,186.9875,-0.0125
kafka,1789494935992,1789494935943,8184,38.954902406,-77.148447971,38.954902139,-77.148446953,0.375,-13.832,0.0882,-0.0296,0.093,0.661,190.0,190.0,0.0
kafka,1789494936092,1789494936044,8184,38.95490136,-77.148447929,38.954901238,-77.148446953,0.379,-13.948,0.0846,-0.0135,0.0857,0.817,193.0,193.0,0.0
kafka,1789494936192,1789494936145,8184,38.954900298,-77.148447887,38.954899437,-77.148446953,0.382,-14.066,0.081,-0.0956,0.1253,0.821,194.0,194.0,0.0
kafka,1789494936292,1789494936244,8184,38.954900298,-77.148447887,38.954899437,-77.148446953,0.382,-14.066,0.081,-0.0956,0.1253,0.743,195.0,194.9875,-0.0125
kafka,1789494936392,1789494936345,8184,38.954901381,-77.148447484,38.954901238,-77.148446953,0.417,-13.946,0.0461,-0.0159,0.0487,0.994,197.0,197.0,0.0
kafka,1789494936492,1789494936445,8184,38.954901381,-77.148447484,38.954901238,-77.148446953,0.417,-13.946,0.0461,-0.0159,0.0487,0.719,198.0,198.0,0.0
kafka,1789494936592,1789494936546,8184,38.954902427,-77.148447529,38.954902139,-77.148446953,0.414,-13.829,0.0499,-0.032,0.0593,0.719,218.0,217.9875,-0.0125
kafka,1789494936692,1789494936644,8184,38.954903457,-77.148447573,38.95490304,-77.148446953,0.41,-13.715,0.0537,-0.0463,0.071,0.712,208.0,208.0,0.0
kafka,1789494936792,1789494936744,8184,38.954903457,-77.148447573,38.95490304,-77.148446953,0.41,-13.715,0.0537,-0.0463,0.071,0.712,237.0,237.0,0.0
kafka,1789494936892,1789494936845,8184,38.954903478,-77.148447134,38.95490304,-77.148446953,0.448,-13.713,0.0157,-0.0487,0.0511,0.537,238.0,238.0,0.0
kafka,1789494936992,1789494936943,8184,38.954903478,-77.148447134,38.95490304,-77.148446953,0.448,-13.713,0.0157,-0.0487,0.0511,0.537,234.0,234.0,0.0
kafka,1789494937092,1789494937044,8184,38.95490648,-77.148447272,38.954905742,-77.148446953,0.436,-13.38,0.0277,-0.0819,0.0864,0.972,42.0,42.0,0.0
kafka,1789494937192,1789494937146,8184,38.95490739,-77.148448594,38.954906643,-77.148448107,0.321,-13.278,0.0422,-0.083,0.0931,1.049,321.0,321.0,0.0
kafka,1789494937292,1789494937245,8184,38.954909274,-77.148449083,38.954908445,-77.148448107,0.279,-13.069,0.0846,-0.092,0.125,1.475,343.0,343.0,0.0
kafka,1789494937392,1789494937346,8184,38.954911124,-77.148449144,38.954910246,-77.148448107,0.274,-12.864,0.0899,-0.0975,0.1326,1.81,347.0,347.0,0.0
kafka,1789494937492,1789494937446,8184,38.954911105,-77.148449558,38.954910246,-77.14844926,0.238,-12.866,0.0258,-0.0953,0.0987,1.882,348.0,348.0,0.0
kafka,1789494937592,1789494937547,8184,38.954911105,-77.148449558,38.954910246,-77.14844926,0.238,-12.866,0.0258,-0.0953,0.0987,1.215,348.0,348.0,0.0
kafka,1789494937692,1789494937645,8184,38.954911105,-77.148449558,38.954910246,-77.14844926,0.238,-12.866,0.0258,-0.0953,0.0987,0.91,348.0,348.0,0.0
kafka,1789494937792,1789494937745,8184,38.954914656,-77.148449665,38.954913849,-77.14844926,0.228,-12.472,0.0351,-0.0895,0.0962,1.272,349.0,349.0,0.0
kafka,1789494937892,1789494937845,8184,38.95491636,-77.148449716,38.954915651,-77.14844926,0.224,-12.283,0.0395,-0.0788,0.0881,1.239,349.0,349.0,0.0
kafka,1789494937992,1789494937951,8184,38.95491802,-77.148449766,38.954917452,-77.14844926,0.22,-12.098,0.0438,-0.063,0.0767,1.536,350.0,350.0,0.0
kafka,1789494938092,1789494938047,8184,38.954918852,-77.1484494,38.954918353,-77.14844926,0.251,-12.006,0.0122,-0.0554,0.0567,1.731,346.0,346.0,0.0
kafka,1789494938192,1789494938148,8184,38.954918852,-77.1484494,38.954918353,-77.14844926,0.251,-12.006,0.0122,-0.0554,0.0567,1.731,350.0,350.0,0.0
kafka,1789494938292,1789494938247,8184,38.954918852,-77.1484494,38.954918353,-77.14844926,0.251,-12.006,0.0122,-0.0554,0.0567,0.942,350.0,350.0,0.0
kafka,1789494938392,1789494938348,8184,38.954922001,-77.148449505,38.954921956,-77.14844926,0.242,-11.656,0.0212,-0.005,0.0218,1.263,351.0,351.0,0.0
kafka,1789494938492,1789494938447,8184,38.95492426,-77.14844958,38.954923758,-77.14844926,0.236,-11.406,0.0277,-0.0557,0.0622,1.396,351.0,351.0,0.0
kafka,1789494938592,1789494938548,8184,38.954925719,-77.148449628,38.954925559,-77.14844926,0.232,-11.244,0.0319,-0.0177,0.0365,1.525,356.0,356.0,0.0
kafka,1789494938692,1789494938649,8184,38.954927841,-77.148449699,38.954927361,-77.14844926,0.225,-11.008,0.038,-0.0533,0.0655,1.997,357.0,357.0,0.0
kafka,1789494938792,1789494938747,8184,38.954927824,-77.14845006,38.954927361,-77.14844926,0.194,-11.01,0.0693,-0.0514,0.0863,2.059,357.0,357.0,0.0
kafka,1789494938892,1789494938848,8184,38.954928514,-77.14845008,38.954928262,-77.14844926,0.192,-10.933,0.0711,-0.028,0.0764,1.513,357.0,357.0,0.0
kafka,1789494938992,1789494938947,8184,38.954927824,-77.14845006,38.954927361,-77.14844926,0.194,-11.01,0.0693,-0.0514,0.0863,1.165,357.0,357.0,0.0
kafka,1789494939092,1789494939048,8184,38.954931862,-77.148449832,38.954930964,-77.14844926,0.214,-10.562,0.0495,-0.0996,0.1113,1.738,357.0,357.0,0.0
kafka,1789494939192,1789494939148,8184,38.95493314,-77.148449874,38.954932766,-77.14844926,0.21,-10.42,0.0532,-0.0415,0.0675,1.551,357.0,357.0,0.0
kafka,1789494939292,1789494939249,8184,38.954935002,-77.148449936,38.954934567,-77.14844926,0.205,-10.213,0.0586,-0.0483,0.0759,1.902,357.0,357.0,0.0
kafka,1789494939392,1789494939349,8184,38.954936225,-77.148449641,38.954935468,-77.14844926,0.23,-10.077,0.033,-0.084,0.0903,2.025,357.0,357.0,0.0
kafka,1789494939492,1789494939449,8184,38.954936225,-77.148449641,38.954935468,-77.14844926,0.23,-10.077,0.033,-0.084,0.0903,1.871,357.0,357.0,0.0
kafka,1789494939592,1789494939550,8184,38.954936241,-77.148449307,38.954935468,-77.148448107,0.259,-10.076,0.104,-0.0858,0.1348,1.032,353.0,353.0,0.0
kafka,1789494939692,1789494939648,8184,38.954938559,-77.148449726,38.95493817,-77.14844926,0.223,-9.818,0.0404,-0.0431,0.059,1.268,347.0,347.0,0.0
kafka,1789494939792,1789494939748,8184,38.954940807,-77.148449487,38.954939972,-77.14844926,0.244,-9.569,0.0196,-0.0927,0.0947,1.355,9.0,9.0,0.0
kafka,1789494939892,1789494939849,8184,38.954942404,-77.148449866,38.954941774,-77.14844926,0.211,-9.391,0.0525,-0.07,0.0875,1.439,6.0,6.0,0.0
kafka,1789494939992,1789494939948,8184,38.954943451,-77.148449904,38.954942674,-77.14844926,0.208,-9.275,0.0558,-0.0862,0.1027,1.672,6.0,6.0,0.0
kafka,1789494940092,1789494940049,8184,38.954943981,-77.148449612,38.954943575,-77.14844926,0.233,-9.216,0.0305,-0.045,0.0544,1.742,4.0,4.0,0.0
kafka,1789494940192,1789494940150,8184,38.954943966,-77.148449922,38.954943575,-77.14844926,0.206,-9.218,0.0574,-0.0434,0.0719,1.276,2.0,2.0,0.0
kafka,1789494940292,1789494940249,8184,38.954943966,-77.148449922,38.954943575,-77.14844926,0.206,-9.218,0.0574,-0.0434,0.0719,0.775,6.0,6.0,0.0
kafka,1789494940392,1789494940353,8184,38.954943966,-77.148449922,38.954943575,-77.14844926,0.206,-9.218,0.0574,-0.0434,0.0719,0.414,24.0,24.0,0.0
kafka,1789494940492,1789494940450,8184,38.954943966,-77.148449922,38.954943575,-77.14844926,0.206,-9.218,0.0574,-0.0434,0.0719,0.182,352.0,352.0,0.0
kafka,1789494940592,1789494940551,8184,38.954943966,-77.148449922,38.954943575,-77.14844926,0.206,-9.218,0.0574,-0.0434,0.0719,0.054,354.0,354.0,
kafka,1789494940692,1789494940649,8184,38.954943966,-77.148449922,38.954943575,-77.14844926,0.206,-9.218,0.0574,-0.0434,0.0719,0.0,0.0,0.0,
kafka,1789494940792,1789494940749,8184,38.954943966,-77.148449922,38.954943575,-77.14844926,0.206,-9.218,0.0574,-0.0434,0.0719,0.0,0.0,0.0,
kafka,1789494940892,1789494940850,8184,38.954943951,-77.148450233,38.954943575,-77.14844926,0.179,-9.22,0.0843,-0.0417,0.0941,0.054,355.0,355.0,
kafka,1789494940992,1789494940949,8184,38.954943436,-77.148450216,38.954942674,-77.14844926,0.181,-9.277,0.0828,-0.0845,0.1183,0.168,355.0,355.0,0.0
kafka,1789494941092,1789494941049,8184,38.954943436,-77.148450216,38.954942674,-77.14844926,0.181,-9.277,0.0828,-0.0845,0.1183,0.168,34.0,34.0,0.0
kafka,1789494941192,1789494941151,8184,38.954943436,-77.148450216,38.954942674,-77.14844926,0.181,-9.277,0.0828,-0.0845,0.1183,0.168,31.0,31.0,0.0
kafka,1789494941292,1789494941251,8184,38.954943436,-77.148450216,38.954942674,-77.14844926,0.181,-9.277,0.0828,-0.0845,0.1183,0.168,29.0,29.0,0.0
kafka,1789494941392,1789494941352,8184,38.954943966,-77.148449922,38.954943575,-77.14844926,0.206,-9.218,0.0574,-0.0434,0.0719,0.243,29.0,29.0,0.0
kafka,1789494941516,1789494941451,8184,38.95494548,-77.148449977,38.954945377,-77.14844926,0.201,-9.05,0.0622,-0.0115,0.0632,0.464,266.0,266.0,0.0
kafka,1789494941616,1789494941553,8184,38.954946948,-77.148450031,38.954946277,-77.14844926,0.197,-8.887,0.0668,-0.0744,0.1,0.791,266.0,266.0,0.0
kafka,1789494941716,1789494941651,8184,38.954947916,-77.148449768,38.954947178,-77.14844926,0.22,-8.779,0.044,-0.0819,0.093,1.01,42.0,41.987500000000004,-0.0125
kafka,1789494941816,1789494941751,8184,38.954948865,-77.14844951,38.954948079,-77.14844926,0.242,-8.674,0.0216,-0.0873,0.0899,1.226,34.0,34.0,0.0
kafka,1789494941983,1789494941852,8184,38.954949796,-77.148449257,38.95494898,-77.148448107,0.264,-8.571,0.0997,-0.0906,0.1347,1.309,7.0,7.0,0.0
kafka,1789494942083,1789494941951,8184,38.954950261,-77.148448987,38.954949881,-77.148448107,0.287,-8.519,0.0763,-0.0423,0.0872,1.086,7.0,7.0,0.0
kafka,1789494942183,1789494942052,8184,38.954950275,-77.148448696,38.954949881,-77.148448107,0.312,-8.518,0.0511,-0.0438,0.0673,0.81,9.0,9.0,0.0
kafka,1789494942283,1789494942253,8184,38.954953328,-77.148448574,38.954952583,-77.148448107,0.323,-8.179,0.0405,-0.0828,0.0921,1.053,9.0,9.0,0.0
kafka,1789494942572,1789494942353,8184,38.954955778,-77.148448709,38.954955285,-77.148448107,0.311,-7.907,0.0522,-0.0547,0.0757,1.387,8.0,8.0,0.0
kafka,1789494942672,1789494942553,8184,38.954957719,-77.148448817,38.954957087,-77.148448107,0.302,-7.691,0.0615,-0.0702,0.0933,1.654,7.0,7.0,0.0
kafka,1789494942772,1789494942652,8184,38.954958084,-77.148449103,38.954957988,-77.148448107,0.277,-7.651,0.0864,-0.0107,0.0871,1.749,8.0,8.0,0.0
kafka,1789494942886,1789494942754,8184,38.954958084,-77.148449103,38.954957988,-77.148448107,0.277,-7.651,0.0864,-0.0107,0.0871,1.071,7.0,7.0,0.0
kafka,1789494942986,1789494942852,8184,38.954958084,-77.148449103,38.954957988,-77.148448107,0.277,-7.651,0.0864,-0.0107,0.0871,0.526,8.0,8.0,-0.0
kafka,1789494952977,1789494952961,8184,38.954941993,-77.148447311,38.954941774,-77.148446953,0.432,-9.437,0.031,-0.0244,0.0395,1.757,176.0,176.0,-0.0
kafka,1789494953079,1789494953062,8184,38.954941978,-77.148447628,38.954941774,-77.148446953,0.405,-9.439,0.0585,-0.0227,0.0628,1.71,170.0,170.0,-0.0
kafka,1789494953179,1789494953163,8184,38.954941963,-77.148447945,38.954941774,-77.148446953,0.377,-9.44,0.086,-0.021,0.0885,1.56,199.0,199.0,0.0
kafka,1789494953281,1789494953263,8184,38.954941963,-77.148447945,38.954941774,-77.148446953,0.377,-9.44,0.086,-0.021,0.0885,1.136,189.0,189.0,0.0
kafka,1789494953382,1789494953363,8184,38.954940883,-77.148447885,38.954939972,-77.148446953,0.383,-9.56,0.0808,-0.1012,0.1295,0.819,186.0,185.9875,-0.0125
kafka,1789494953484,1789494953462,8184,38.954938652,-77.148447762,38.95493817,-77.148446953,0.393,-9.808,0.0701,-0.0535,0.0882,0.846,185.0,185.0,0.0
kafka,1789494953584,1789494953563,8184,38.954935722,-77.1484476,38.954935468,-77.148446953,0.407,-10.133,0.0561,-0.0282,0.0627,1.442,185.0,185.0,0.0
kafka,1789494953684,1789494953661,8184,38.954933882,-77.148447498,38.954933666,-77.148446953,0.416,-10.337,0.0472,-0.024,0.053,1.796,184.0,184.0,0.0
kafka,1789494953784,1789494953761,8184,38.954933882,-77.148447498,38.954933666,-77.148446953,0.416,-10.337,0.0472,-0.024,0.053,1.796,184.0,184.0,0.0
kafka,1789494953884,1789494953861,8184,38.954933899,-77.148447155,38.954933666,-77.148446953,0.446,-10.336,0.0175,-0.0258,0.0312,1.615,187.0,186.9875,-0.0125
kafka,1789494953984,1789494953961,8184,38.954933271,-77.148447119,38.954932766,-77.148446953,0.449,-10.405,0.0144,-0.0561,0.0579,1.259,194.0,194.0,0.0
kafka,1789494954084,1789494954062,8184,38.954932637,-77.148447082,38.954931865,-77.148446953,0.452,-10.476,0.0112,-0.0857,0.0864,0.749,102.0,102.0,-0.0
kafka,1789494954184,1789494954163,8184,38.954931345,-77.148447006,38.954930964,-77.148445799,0.459,-10.619,0.1046,-0.0423,0.1128,0.627,169.0,169.0,-0.0
kafka,1789494954284,1789494954265,8184,38.954930023,-77.148446929,38.954929163,-77.148445799,0.466,-10.766,0.0979,-0.0955,0.1368,0.921,175.0,175.0,-0.0
kafka,1789494954389,1789494954364,8184,38.954927281,-77.148446768,38.95492646,-77.148445799,0.479,-11.07,0.084,-0.0911,0.1239,1.471,176.0,176.0,-0.0
kafka,1789494954489,1789494954464,8184,38.954924402,-77.1484466,38.954923758,-77.148445799,0.494,-11.39,0.0694,-0.0715,0.0997,1.971,176.0,176.0,-0.0
kafka,1789494954589,1789494954565,8184,38.954924384,-77.148446972,38.954923758,-77.148445799,0.462,-11.392,0.1017,-0.0695,0.1232,1.895,176.0,176.0,-0.0
kafka,1789494954689,1789494954664,8184,38.954924384,-77.148446972,38.954923758,-77.148445799,0.462,-11.392,0.1017,-0.0695,0.1232,1.608,176.0,176.0,-0.0
kafka,1789494954789,1789494954764,8184,38.954924384,-77.148446972,38.954923758,-77.148445799,0.462,-11.392,0.1017,-0.0695,0.1232,1.314,176.0,176.0,-0.0
kafka,1789494954889,1789494954865,8184,38.954923624,-77.148447306,38.954922857,-77.148446953,0.433,-11.476,0.0306,-0.0851,0.0905,0.883,176.0,176.0,-0.0
kafka,1789494954989,1789494954963,8184,38.954922128,-77.148446848,38.954921956,-77.148445799,0.473,-11.642,0.0909,-0.0191,0.0928,0.585,176.0,176.0,-0.0
kafka,1789494955089,1789494955064,8184,38.954918982,-77.148446674,38.954918353,-77.148445799,0.488,-11.992,0.0758,-0.0698,0.103,1.219,176.0,176.0,-0.0
kafka,1789494955189,1789494955165,8184,38.954916531,-77.14844614,38.954915651,-77.148445799,0.534,-12.264,0.0295,-0.0977,0.1021,1.771,176.0,176.0,-0.0
kafka,1789494955289,1789494955266,8184,38.954916531,-77.14844614,38.954915651,-77.148445799,0.534,-12.264,0.0295,-0.0977,0.1021,1.771,177.0,177.0,0.0
kafka,1789494955389,1789494955366,8184,38.954916531,-77.14844614,38.954915651,-77.148445799,0.534,-12.264,0.0295,-0.0977,0.1021,1.593,176.0,176.0,-0.0
kafka,1789494955489,1789494955465,8184,38.954916531,-77.14844614,38.954915651,-77.148445799,0.534,-12.264,0.0295,-0.0977,0.1021,1.251,176.0,176.0,-0.0
kafka,1789494955589,1789494955566,8184,38.954915686,-77.14844609,38.954915651,-77.148445799,0.538,-12.358,0.0252,-0.0039,0.0255,0.74,176.0,176.0,-0.0
kafka,1789494955689,1789494955664,8184,38.95491396,-77.148445989,38.954913849,-77.148445799,0.547,-12.549,0.0165,-0.0123,0.0206,0.571,175.0,175.0,-0.0
kafka,1789494955789,1789494955763,8184,38.95491308,-77.148445938,38.954912948,-77.148445799,0.551,-12.647,0.012,-0.0146,0.0189,0.767,175.0,175.0,-0.0
kafka,1789494955889,1789494955864,8184,38.954910365,-77.148445779,38.954910246,-77.148444646,0.565,-12.948,0.0982,-0.0132,0.0991,1.371,175.0,175.0,-0.0
kafka,1789494955989,1789494955964,8184,38.954907533,-77.148445613,38.954906643,-77.148444646,0.58,-13.263,0.0839,-0.0988,0.1296,2.0,175.0,175.0,-0.0
kafka,1789494956089,1789494956065,8184,38.954906541,-77.148445985,38.954905742,-77.148445799,0.547,-13.373,0.0161,-0.0887,0.0901,2.042,176.0,176.0,-0.0
kafka,1789494956189,1789494956166,8184,38.954906541,-77.148445985,38.954905742,-77.148445799,0.547,-13.373,0.0161,-0.0887,0.0901,1.658,176.0,176.0,-0.0
kafka,1789494956289,1789494956266,8184,38.954906521,-77.148446414,38.954905742,-77.148445799,0.51,-13.375,0.0533,-0.0864,0.1015,1.537,175.0,175.0,-0.0
kafka,1789494956389,1789494956366,8184,38.954906521,-77.148446414,38.954905742,-77.148445799,0.51,-13.375,0.0533,-0.0864,0.1015,0.933,174.0,174.0,-0.0
kafka,1789494956489,1789494956466,8184,38.954905535,-77.148446363,38.954904841,-77.148445799,0.515,-13.484,0.0488,-0.077,0.0912,0.523,174.0,174.0,-0.0
kafka,1789494956589,1789494956566,8184,38.95490352,-77.148446258,38.95490304,-77.148445799,0.524,-13.708,0.0397,-0.0533,0.0665,0.741,193.0,193.0,0.0
kafka,1789494956689,1789494956664,8184,38.954899328,-77.148445586,38.954898536,-77.148444646,0.582,-14.173,0.0815,-0.088,0.1199,1.679,164.0,164.0,0.0
kafka,1789494956789,1789494956765,8184,38.954899328,-77.148445586,38.954898536,-77.148444646,0.582,-14.173,0.0815,-0.088,0.1199,1.605,172.0,172.0,0.0
kafka,1789494956889,1789494956864,8184,38.954899328,-77.148445586,38.954898536,-77.148444646,0.582,-14.173,0.0815,-0.088,0.1199,1.605,173.0,173.0,0.0
kafka,1789494956989,1789494956964,8184,38.954899328,-77.148445586,38.954898536,-77.148444646,0.582,-14.173,0.0815,-0.088,0.1199,1.386,174.0,174.0,-0.0
kafka,1789494957089,1789494957063,8184,38.954899328,-77.148445586,38.954898536,-77.148444646,0.582,-14.173,0.0815,-0.088,0.1199,0.938,174.0,174.0,-0.0
kafka,1789494957189,1789494957166,8184,38.954898235,-77.148445526,38.954897635,-77.148444646,0.587,-14.295,0.0763,-0.0666,0.1013,0.243,173.0,173.0,0.0
kafka,1789494957289,1789494957266,8184,38.954896019,-77.14844494,38.954895834,-77.148444646,0.638,-14.541,0.0255,-0.0206,0.0328,0.745,174.0,174.0,-0.0
kafka,1789494957389,1789494957367,8184,38.954892529,-77.148444736,38.95489223,-77.148444646,0.656,-14.928,0.0078,-0.0331,0.034,1.521,174.0,174.0,-0.0
